,Branch length stretch,date,numdate
A_Hessen_100_2022_EPIISL17037924_2022-11-22_HA_4,1.2548541292426838,2022-11-22,2022.9072407457513
A_Hessen_109_2022_EPIISL17038074_2022-11-28_HA_4,0.9986284795051947,2022-11-28,2022.9234555560515
A_Hessen_123_2022_EPIISL17598176_2022-12-28_HA_4,0.998746063343348,2022-12-28,2023.004529607552
A_Hessen_25_2020_EPIISL481443_2020-02-24,1.3636972732403954,2020-02-24,2020.200718659824
A_Hessen_45_2020_EPIISL481472_2020-03-09,2.0,2020-03-09,2020.2385532171909
A_Hessen_95_2022_EPIISL16552841_2022-11-28_HA_4,1.3281540050329503,2022-11-28,2022.9234555560515
A_Hessen_99_2022_EPIISL17037864_2022-11-18_HA_4,0.65552957514615,2022-11-18,2022.896430872218
A_Honduras_8971_2022_EPIISL11496629_2022-01-04,0.7184341999745866,2022-01-04,2022.0370459263117
A_HongKong_2286_2017_EPIISL298548_2017-01-01,0.2521158821686952,2017-01-01,2017.0935556360644
A_HongKong_2671_2019_EPIISL412381_2019-06-17,0.8393189558953199,2019-06-17,2019.5190210101232
A_HongKong_2678_2019_EPIISL377308_2019-06-18,2.0,2019-06-18,2019.5217234785066
A_HongKong_4435_2019_EPIISL406301_2019-11-29,1.0000004296581058e-06,2019-11-29,2019.9649282937523
A_HongKong_4436_2019_EPIISL406302_2019-12-01,2.0,2019-12-01,2019.970333230143
A_HongKong_45_2019_EPIISL390308_2018-12-24,0.3716683583467382,2018-12-24,2019.0454134259408
A_HongKong_656_2018_EPIISL312267_2018-04-07,1.0138288844181296,2018-04-07,2018.3400691778857
A_HongKong_701_2020_EPIISL732326_2020-03-10,2.0,2020-03-10,2020.2412556855743
A_HongKong_711_2020_EPIISL732331_2020-03-20,0.9983034545714191,2020-03-20,2020.2682803694079
A_Hubei-Duodao_251_2023_EPIISL18068854_2023-03-20_HA_4,2.0,2023-03-20,2023.2268076320827
A_Hubei-Yiling_2133_2023_EPIISL18068788_2023-04-18_HA_4,0.44491957509922186,2023-04-18,2023.3051792152
A_Human_Moscow_18_2020_EPIISL419382_2020-01-22,2.0,2020-01-22,2020.1115372031734
A_Human_NewYorkCity_PV11474_2020_EPIISL4056255_2020-10-04,1.1461740178691626,2020-10-04,2020.8033691093115
A_Human_NewYork_PV81107_2022_EPIISL17368528_2022-11-21_HA_4,0.3964013996388631,2022-11-21,2022.9045382773681
A_Hunan-Lusong_1986_2019_EPIISL402223_2019-12-02,0.9981538830267617,2019-12-02,2019.9730356985265
A_Hunan-Yongding_11244_2019_EPIISL410658_2019-12-20,0.9983021723180575,2019-12-20,2020.0216801294266
A_Hungary_10_2020_EPIISL407149_2020-01-13,0.9096642210318189,2020-01-13,2020.0872149877232
A_Hungary_11_2020_EPIISL407150_2020-01-14,0.8232943228254557,2020-01-14,2020.0899174561066
A_Hungary_2_2022_EPIISL9593233_2022-01-11,1.0000004296577881e-06,2022-01-11,2022.0559632053712
A_Iceland_18_2020_EPIISL477534_2020-02-29,1.0000004296581873e-06,2020-02-29,2020.2142310021163
A_Iceland_26_2020_EPIISL485759_2020-03-13,2.0,2020-03-13,2020.2493630907243
A_Iceland_29_2020_EPIISL477539_2020-03-16,2.0,2020-03-16,2020.2574704958743
A_Idaho_03_2021_EPIISL11533808_2021-12-25,2.0,2021-12-25,2022.0093456253826
A_Idaho_07_2022_EPIISL11959221_2022-02-10,1.0000004296577352e-06,2022-02-10,2022.1370372568717
A_Idaho_19_2022_EPIISL12716154_2022-03-22,1.0089255245671354,2022-03-22,2022.24513599183
A_Idaho_33_2016_EPIISL232560_2016-06-07,0.7428516815389044,2016-06-07,2016.5334690636146
A_Idaho_43_2022_EPIISL16201533_2022-11-09_HA_4,1.02680653089446,2022-11-09,2022.8721086567678
A_Idaho_46_2019_EPIISL402487_2019-12-07,2.0,2019-12-07,2019.9865480404433
A_Idaho_52_2019_EPIISL449736_2019-12-25,0.8669452895552178,2019-12-25,2020.0351924713436
A_Idaho_59_2022_EPIISL16834772_2022-11-22_HA_4,9.99999995976919e-07,2022-11-22,2022.9072407461272
A_Idaho_65_2022_EPIISL16385135_2022-11-26_HA_4,2.0,2022-11-26,2022.9180506192847
A_IledeFrance_56671_2022_EPIISL16201992_2022-11-28_HA_4,9.999999959768465e-07,2022-11-28,2022.9234555564274
A_IledeFrance_56928_2022_EPIISL16680829_2022-11-28_HA_4,9.999999959768634e-07,2022-11-28,2022.9234555564274
A_IledeFrance_57267_2022_EPIISL16680832_2022-11-30_HA_4,0.9991505413071347,2022-11-30,2022.928860492818
A_IledeFrance_57794_2022_EPIISL16680840_2022-12-06_HA_4,2.0,2022-12-06,2022.9450753031183
A_Illinois_04_2022_EPIISL11533868_2022-02-08,1.0209934114683579,2022-02-08,2022.1316323197293
A_Illinois_05_2023_EPIISL16834381_2023-01-08_HA_4,2.0,2023-01-08,2023.0349323768646
A_Illinois_07_2021_EPIISL9346176_2021-12-19,0.12459230274923,2021-12-19,2021.9931308150824
A_Illinois_08_2020_EPIISL455796_2020-02-21,1.0000004296580899e-06,2020-02-21,2020.1926112550495
A_Illinois_08_2020_EPIISL455801_2020-02-21,1.0000004296580899e-06,2020-02-21,2020.1926112550495
A_Illinois_10_2020_EPIISL455797_2020-03-03,1.0026830372827185,2020-03-03,2020.2223384068907
A_Illinois_11_2021_EPIISL9631597_2021-12-21,1.0000004296577352e-06,2021-12-21,2021.998535752225
A_Illinois_14_2022_EPIISL12710570_2022-03-31,2.0,2022-03-31,2022.2694582072802
A_Illinois_16_2022_EPIISL12713541_2022-04-15,2.0,2022-04-15,2022.3099952330303
A_Illinois_22_2022_EPIISL15929699_2022-11-01_HA_4,1.152404842695989,2022-11-01,2022.850488909701
A_India_2155_2021_EPIISL10828440_2021-09-03,0.8544276478685846,2021-09-03,2021.7039666980636
A_India_2158_2021_EPIISL10828474_2021-09-15,1.0000004296578836e-06,2021-09-15,2021.7363963190398
A_India_2160_2021_EPIISL10828452_2021-10-12,2.0,2021-10-12,2021.8093629650145
A_India_2167_2021_EPIISL10828495_2021-09-23,0.9998792693797308,2021-09-23,2021.7580160657308
A_India_GIHSN-HCL023127033201_2023_EPIISL18131267_2023-01-24_HA_4,2.0,2023-01-24,2023.0781718709982
A_India_PUN-NIV290244_2021_EPIISL4373446_2021-01-12,0.6313434588338729,2021-01-12,2021.071589096359
A_India_PUN-NIV299083_2021_EPIISL4373432_2021-04-01,1.000000429657798e-06,2021-04-01,2021.28508409902
A_India_PUN-NIV301132_2021_EPIISL4080561_2021-04-11,2.0,2021-04-11,2021.3121087824775
A_India_PUN-NIV301718_2021_EPIISL4080570_2021-04-12,1.6200205969955939,2021-04-12,2021.314811250861
A_India_PUN-NIV301759_2021_EPIISL4373531_2021-04-12,0.3966922831550131,2021-04-12,2021.314811250861
A_India_PUN-NIV302100_2021_EPIISL4080565_2021-04-12,0.43227587343186596,2021-04-12,2021.314811250861
A_India_PUN-NIV303835_2021_EPIISL4080560_2021-04-20,1.0000004296577811e-06,2021-04-20,2021.3364309983037
A_India_PUN-NIV303835_2021_EPIISL4373458_2021-04-20,1.0000004296577811e-06,2021-04-20,2021.3364309983037
A_India_PUN-NIV312063_2021_EPIISL4373546_2021-05-09,2.0,2021-05-09,2021.3877778972114
A_India_PUN-NIV323256_2021_EPIISL4373402_2021-06-21,0.540279240825986,2021-06-21,2021.5039840376955
A_India_Pun-NIV289524_2021Jan_EPIISL1246959_2021-01-07,1.0000004296850656e-06,2021-01-07,2021.0580767548183
A_India_Pun-NIV290244_2021Jan_EPIISL1246963_2021-01-12,0.6313517196498105,2021-01-12,2021.071589096359
A_India_Pun-NIV293212_2021Feb_EPIISL1718306_2021-02-09,1.0000004296850656e-06,2021-02-09,2021.1472582114689
A_India_Pun-NIV293349_2021Feb_EPIISL2365359_2021-02-10,2.0,2021-02-10,2021.1499606794764
A_India_Pun-NIV293693_2021Feb_EPIISL2365360_2021-02-15,2.0,2021-02-15,2021.1634730213932
A_India_Pun-NIV295198_2021Mar_EPIISL1718310_2021-03-03,2.0,2021-03-03,2021.206712515527
A_India_Pun-NIV300460_2021Apr_EPIISL2365362_2021-04-08,2.0,2021-04-08,2021.3040013773275
A_India_Pun-NIVCOV2225304_Nov2022_EPIISL16970424_2022-11-28_HA_4,0.9759277110626388,2022-11-28,2022.9234555560515
A_Indiana_01_2022_EPIISL11533860_2022-02-08,1.0507696325024407,2022-02-08,2022.1316323197293
A_Indiana_08_2018_EPIISL305809_2018-02-06,0.7002069891085375,2018-02-06,2018.1779210748846
A_Indiana_09_2022_EPIISL12713232_2022-03-20,1.3157519477948503,2022-03-20,2022.2397310550632
A_Indiana_46_2019_EPIISL409362_2019-12-14,2.0,2019-12-14,2020.0054653191266
A_Indonesia_NIHRDBPP1533_2020_EPIISL718127_2020-02-17,0.9291230062626115,2020-02-17,2020.1818013811405
A_Iowa_05_2020_EPIISL410727_2020-01-14,0.9994340709489117,2020-01-14,2020.0899174561066
A_Iowa_05_2022_EPIISL11497380_2022-01-19,1.0000004296577352e-06,2022-01-19,2022.077582952438
A_Iowa_19_2022_EPIISL12713507_2022-04-01,0.8792339446401506,2022-04-01,2022.2721606756636
A_Iowa_51_2022_EPIISL16446993_2022-11-23_HA_4,2.0,2022-11-23,2022.9099432141347
A_Iowa_52_2019_EPIISL402449_2019-10-15,1.0000004296580734e-06,2019-10-15,2019.8433172165014
A_Iowa_60_2018_EPIISL397259_2018-10-17,2.0,2018-10-17,2018.8616455758727
A_Iowa_68_2019_EPIISL402724_2019-12-12,0.9205437713512767,2019-12-12,2020.0000603823598
A_Iowa_79_2022_EPIISL16834397_2022-12-30_HA_4,9.999999959769363e-07,2022-12-30,2023.0099345446945
A_Iran_189177_2019_EPIISL403278_2019-11-03,0.9992651477687704,2019-11-03,2019.8946641154093
A_Iran_Aban17A_2021_EPIISL9593242_2021-11-06,2.0,2021-11-06,2021.8769246745983
A_Ireland_4594_2021_EPIISL9842671_2021-12-12,1.525652365147314,2021-12-12,2021.9742135363988
A_Ireland_65707_2022_EPIISL16750044_2022-10-17_HA_4,0.9836032475941721,2022-10-17,2022.8099518839506
A_Ireland_79856_2019_EPIISL426206_2019-10-03,0.9982330845762069,2019-10-03,2019.8108875955252
A_Ireland_85561_2019_EPIISL426207_2019-10-24,0.8372201872479347,2019-10-24,2019.8676394315758
A_Ireland_87568_2019_EPIISL406192_2019-10-31,1.00000042965813e-06,2019-10-31,2019.886556710635
A_Ireland_9045_2023_EPIISL18044567_2023-02-04_HA_4,1.0560139822686219,2023-02-04,2023.1078990232152
A_Ireland_94634_2019_EPIISL403302_2019-11-19,1.0000004296581873e-06,2019-11-19,2019.9379036099187
A_Israel_B-348_2021_EPIISL9533486_2021-12-17,1.0000004296577881e-06,2021-12-17,2021.9877258786917
A_Israel_B-429_2021_EPIISL9533489_2021-12-22,1.0000004296577881e-06,2021-12-22,2022.0012382206082
A_Israel_R-6982_2021_EPIISL9627678_2021-09-12,1.1641346860692028,2021-09-12,2021.728288913514
A_Jamaica_0261_2020_EPIISL455808_2020-01-20,2.0,2020-01-20,2020.1061322664066
A_Jamaica_2929_2019_EPIISL400872_2019-11-21,0.539057252534652,2019-11-21,2019.9433085463097
A_Jamaica_30235_2019_EPIISL400864_2019-11-13,2.0,2019-11-13,2019.9216887992427
A_Japan_14075_2023_EPIISL17008575_2023-01-20_HA_4,1.1209400607345696,2023-01-20,2023.0673619974648
A_Japan_14146_2023_EPIISL17467390_2023-02-27_HA_4,1.128391579740474,2023-02-27,2023.1700557960323
A_Japan_USAFSAM-14163_2023_EPIISL17699581_2023-03-07_HA_4,9.999999959767766e-07,2023-03-07,2023.191675543475
A_Japan_USAFSAM-14166_2023_EPIISL17699576_2023-03-13_HA_4,2.0,2023-03-13,2023.2078903533993
A_Jiangxi-Linchuan_1312_2023_EPIISL18068860_2023-03-16_HA_4,0.6001438496841953,2023-03-16,2023.2159977585493
A_Jilin-Dongchang_1574_2019_EPIISL411129_2019-12-09,1.0000004296580795e-06,2019-12-09,2019.9919529775857
A_Jonkoping_1_2021_EPIISL8377527_2021-11-08,1.0000004296577881e-06,2021-11-08,2021.8823296117407
A_KANAGAWA_AC1927_2019_EPIISL405857_2019-12-23,0.49885426269056254,2019-12-23,2020.0297875345768
A_KANAGAWA_ZC1907_2019_EPIISL400553_2019-11-01,1.0015079820267478,2019-11-01,2019.8892591786425
A_KAWASAKI_4_2023_EPIISL17978680_2023-01-10_HA_4,0.9991501428502362,2023-01-10,2023.0403373136314
A_Kaliningrad_1_2019_EPIISL407145_2019-12-24,0.9983017289055259,2019-12-24,2020.0324900029602
A_Kaliningrad_RII-02V_2021_EPIISL9260724_2021-11-20,2.0,2021-11-20,2021.914759231965
A_Kaliningrad_RII-03V_2021_EPIISL9260734_2021-11-24,2.0,2021-11-24,2021.9255691054984
A_Kaliningrad_RII-06V_2021_EPIISL9260878_2021-11-25,1.000000429657603e-06,2021-11-25,2021.928271574258
A_Kaliningrad_RII-06_2021_EPIISL9533474_2021-11-25,1.000000429657603e-06,2021-11-25,2021.928271574258
A_Kaliningrad_RII-MH41672S_2021_EPIISL8717263_2021-11-24,0.5491843998339837,2021-11-24,2021.9255691054984
A_Kansas_03_2021_EPIISL8636566_2021-11-30,1.2356140631648793,2021-11-30,2021.9417839157986
A_Kansas_06_2021_EPIISL9033340_2021-12-14,1.0000004296577352e-06,2021-12-14,2021.9796184735414
A_Kansas_11_2022_EPIISL11533867_2022-02-10,1.854083810348126,2022-02-10,2022.137037256496
A_Kansas_14_2017_EPIISL403059_2017-12-14,9.999986949347403e-07,2017-12-14,2018.0313121654635
A_Kansas_20_2022_EPIISL12710572_2022-03-29,2.0,2022-03-29,2022.2640532705136
A_Karlstad_5_2023_EPIISL18017736_2023-04-07_HA_4,2.0,2023-04-07,2023.275452062983
A_Kentucky_02_2021_EPIISL8813502_2021-11-29,1.0000004296577352e-06,2021-11-29,2021.9390814477913
A_Kentucky_17_2022_EPIISL16763925_2022-12-05_HA_4,0.5276562750493013,2022-12-05,2022.942372834735
A_KhonKaen_FS010_2022_EPIISL16613619_2022-11-18_HA_4,0.5070610652787783,2022-11-18,2022.896430872218
A_Kirov_CRIE_3_2021_EPIISL3770737_2021-08-16,1.000000429657676e-06,2021-08-16,2021.655322267539
A_Kosice_137_2020_EPIISL477546_2020-01-21,0.4994905362129799,2020-01-21,2020.10883473479
A_Kosova_104_2021_EPIISL12219465_2021-12-03,1.0000004296576503e-06,2021-12-03,2021.9498913213247
A_Kosova_489_2021_EPIISL12219555_2021-12-17,2.0,2021-12-17,2021.9877258783158
A_Kosova_618_2021_EPIISL12219606_2021-12-22,1.6427445979133342,2021-12-22,2022.0012382202324
A_Kostroma_CRIE_1_2021_EPIISL3988302_2021-08-23,0.9386410463170525,2021-08-23,2021.6742395458466
A_Krasnoyarsk_RII-MH45606S_2021_EPIISL9260817_2021-11-23,0.9993911805627976,2021-11-23,2021.9228666371152
A_Kursk_CRIE_193_2022_EPIISL12179451_2022-04-11,2.0,2022-04-11,2022.299185359497
A_Kyiv_464_2022_EPIISL16751048_2022-12-15_HA_4,9.999999959768662e-07,2022-12-15,2022.9693975189443
A_KyrgyzstanBishkek_65_2020_EPIISL477557_2020-02-02,2.0,2020-02-02,2020.1412643553901
A_Kyrgzstan_136_2019_EPIISL407492_2019-12-02,0.5078974734412762,2019-12-02,2019.9730356985265
A_Kyrgzstan_166_2019_EPIISL407497_2019-12-16,1.0000004296580533e-06,2019-12-16,2020.010870256269
A_Kyrgzstan_91_2019_EPIISL407509_2019-12-05,1.0000004296580533e-06,2019-12-05,2019.9811431040523
A_LaRioja_2202_2018_EPIISL314925_2018-04-02,1.483348378762791,2018-04-02,2018.326556835969
A_Laos_0446_2020_EPIISL717643_2020-02-02,2.0,2020-02-02,2020.1412643553901
A_Laos_1039_2021_EPIISL5327612_2021-03-22,2.0,2021-03-22,2021.2580594148105
A_Laos_1072_2021_EPIISL5327608_2021-03-24,1.0000004296581142e-06,2021-03-24,2021.263464351953
A_Laos_1072_2021_EPIISL5327627_2021-03-24,1.0000004296581142e-06,2021-03-24,2021.263464351953
A_Laos_1125_2021_EPIISL5327617_2021-03-23,0.9994336870647965,2021-03-23,2021.260761883194
A_Laos_1218_2021_EPIISL5327626_2021-03-29,1.000000429658095e-06,2021-03-29,2021.2769766938698
A_Laos_1218_2021_EPIISL5983995_2021-03-29,1.000000429658095e-06,2021-03-29,2021.2769766938698
A_Laos_1293_2021_EPIISL5327613_2021-04-01,1.0000004296581125e-06,2021-04-01,2021.28508409902
A_Laos_1360_2021_EPIISL5327625_2021-04-05,2.0,2021-04-05,2021.2958939721775
A_Laos_1421_2021_EPIISL5327610_2021-04-12,2.0,2021-04-12,2021.314811250861
A_Laos_1424_2021_EPIISL5327620_2021-04-12,1.0000004296580511e-06,2021-04-12,2021.314811251237
A_Laos_1424_2021_EPIISL5984059_2021-04-12,1.0000004296580511e-06,2021-04-12,2021.314811251237
A_Laos_1744_2020_EPIISL766838_2020-09-18,1.0000004296850656e-06,2020-09-18,2020.7601296155538
A_Laos_1746_2020_EPIISL766831_2020-09-20,1.0000004296850656e-06,2020-09-20,2020.7655345523203
A_Laos_1747_2020_EPIISL766821_2020-09-21,1.0000004296850656e-06,2020-09-21,2020.7682370207035
A_Laos_1749_2020_EPIISL766822_2020-09-23,1.0000004296850656e-06,2020-09-23,2020.7736419574703
A_Laos_3145_2019_EPIISL418559_2019-10-29,0.4458508111129654,2019-10-29,2019.8811517734923
A_Laos_3368_2019_EPIISL418561_2019-11-11,0.5584185686867581,2019-11-11,2019.9162838624761
A_Laos_426_2020_EPIISL766792_2020-02-03,1.5868383455360557,2020-02-03,2020.1439668237736
A_Laos_504_2021_EPIISL2245463_2021-02-16,1.3974029123162413,2021-02-16,2021.1661754897766
A_Laos_527_2021_EPIISL2245462_2021-02-16,1.0000004296850656e-06,2021-02-16,2021.1661754901525
A_Laos_546_2020_EPIISL717649_2020-02-10,1.0108533685370347,2020-02-10,2020.162884102457
A_Laos_580_2021_EPIISL2245465_2021-02-21,1.23496973912481,2021-02-21,2021.1796878316934
A_Laos_766_2021_EPIISL2245460_2021-03-02,0.7845796408603255,2021-03-02,2021.2040100471434
A_Laos_799_2021_EPIISL2245459_2021-03-01,1.0887095404329157,2021-03-01,2021.2013075787602
A_Laos_924_2021_EPIISL5327607_2021-03-10,1.0000004296581413e-06,2021-03-10,2021.2256297945862
A_Laos_924_2021_EPIISL5327628_2021-03-10,1.0000004296581413e-06,2021-03-10,2021.2256297945862
A_Laos_941_2021_EPIISL5327614_2021-03-17,1.1222337683577395,2021-03-17,2021.2445470728937
A_Laos_F0054_2020_EPIISL637047_2019-12-30,0.8403206113118359,2019-12-30,2020.0487048132602
A_Laos_F0826_2021_EPIISL4221796_2021-03-09,1.0000004296581515e-06,2021-03-09,2021.2229273262026
A_Laos_F0971_2021_EPIISL4221800_2021-03-18,0.9992849676821617,2021-03-18,2021.2472495412771
A_Laos_F0993_2021_EPIISL4221801_2021-03-15,1.0000004296581515e-06,2021-03-15,2021.2391421365028
A_Laos_F0993_2021_EPIISL4221802_2021-03-15,1.0000004296581515e-06,2021-03-15,2021.2391421365028
A_Laos_F1040_2021_EPIISL4221804_2021-03-22,0.6245024600213332,2021-03-22,2021.2580594148105
A_Laos_F1071_2021_EPIISL4221805_2021-03-23,1.0000004296580984e-06,2021-03-23,2021.2607618835696
A_Laos_F1071_2021_EPIISL4221806_2021-03-23,1.0000004296580984e-06,2021-03-23,2021.2607618835696
A_Laos_F1221_2021_EPIISL4221807_2021-03-29,1.0000004296581377e-06,2021-03-29,2021.2769766938698
A_Laos_F1221_2021_EPIISL4221811_2021-03-29,1.0000004296581377e-06,2021-03-29,2021.2769766938698
A_Laos_F1343_2021_EPIISL4221815_2021-04-05,1.3032199120202312,2021-04-05,2021.2958939721775
A_Laos_F1384_2021_EPIISL4221817_2021-04-08,2.0,2021-04-08,2021.3040013773275
A_Laos_F3122_2019_EPIISL410509_2019-10-28,0.6479524824046602,2019-10-28,2019.8784493051091
A_Lebanon_220_2022_EPIISL17981142_2022-12-13_HA_4,9.999999960041966e-07,2022-12-13,2022.9639925821778
A_Lebanon_2927_2022_EPIISL17981141_2022-12-27_HA_4,0.8009529998110831,2022-12-27,2023.0018271391687
A_Lebanon_8472_2021_EPIISL9593270_2021-12-29,2.0,2021-12-29,2022.020155498916
A_Lebanon_8484_2021_EPIISL12240144_2021-12-29,1.423159999578262,2021-12-29,2022.020155498916
A_Lebanon_GIHSN-HCL023019034601_2022_EPIISL16868851_2022-11-13_HA_4,1.8470668772181063,2022-11-13,2022.8829185303011
A_Liaoning-Yuhong_358_2019_EPIISL410692_2019-11-22,0.6253573620578421,2019-11-22,2019.9460110146929
A_Lille_27403_2021_EPIISL9401977_2021-09-13,1.0000004296578544e-06,2021-09-13,2021.730991382273
A_Linkoping_19_2019_EPIISL404256_2019-12-17,0.9804413377076349,2019-12-17,2020.0135727242769
A_Linkoping_2_2021_EPIISL9208129_2021-12-13,1.250418075618357,2021-12-13,2021.9769160047824
A_Lipetsk_9-2aV_2021_EPIISL4105989_2021-08-26,1.000000429657676e-06,2021-08-26,2021.6823469513727
A_Lisboa_106_2022_EPIISL12142159_2022-03-04,0.4988533929791958,2022-03-04,2022.1964915609296
A_Lisboa_135_2022_EPIISL12142198_2022-03-07,1.0039356851042953,2022-03-07,2022.2045989660799
A_Lisboa_13_2022_EPIISL11403048_2022-01-17,1.0000004296579404e-06,2022-01-17,2022.0721780156714
A_Lisboa_145_2022_EPIISL12142279_2022-03-07,1.0039433902049757,2022-03-07,2022.2045989660799
A_Lisboa_16_2021_EPIISL9528018_2021-12-03,1.0000004296579404e-06,2021-12-03,2021.9498913213247
A_Lisboa_25_2023_EPIISL17370740_2023-01-04_HA_4,1.0794528524005094,2023-01-04,2023.0241225033312
A_Lisboa_620_2022_EPIISL16181359_2022-11-07_HA_4,2.0,2022-11-07,2022.8667037200012
A_Lisboa_666_2022_EPIISL16619075_2022-11-15_HA_4,0.9950582101437242,2022-11-15,2022.888323467068
A_Lisboa_680_2022_EPIISL16619088_2022-11-17_HA_4,1.1030652420772558,2022-11-17,2022.8937284038348
A_Lisboa_708_2022_EPIISL16619137_2022-11-25_HA_4,1.0151989595524704,2022-11-25,2022.9153481509015
A_Lisboa_71_2022_EPIISL12141759_2021-12-21,1.0000004296579404e-06,2021-12-21,2021.998535752225
A_Lisboa_727_2022_EPIISL16619156_2022-11-29_HA_4,0.9979022741374071,2022-11-29,2022.926158024435
A_Lisboa_748_2022_EPIISL16619173_2022-12-05_HA_4,0.6062427105550139,2022-12-05,2022.942372834735
A_Lisboa_74_2022_EPIISL12141762_2022-02-14,0.6117584362080294,2022-02-14,2022.1478471300293
A_Lisboa_762_2022_EPIISL16619184_2022-12-05_HA_4,0.9995958018119966,2022-12-05,2022.942372834735
A_Lithuania_48625_2022_EPIISL16749934_2022-11-22_HA_4,2.0,2022-11-22,2022.9072407457513
A_Lithuania_MB42384_2019_EPIISL410001_2019-12-24,0.38069317493197685,2019-12-24,2020.0324900029602
A_Louisiana_07_2020_EPIISL413740_2020-01-22,1.0000004296580605e-06,2020-01-22,2020.111537203549
A_Louisiana_48_2019_EPIISL400000_2019-11-06,1.0000004296580882e-06,2019-11-06,2019.9027715209352
A_Luga_RII-10727S_2023_EPIISL17672613_2023-01-27_HA_4,9.999999959769399e-07,2023-01-27,2023.0862792765242
A_Luga_RII-11398S_2023_EPIISL17674708_2023-02-06_HA_4,2.0,2023-02-06,2023.113303959982
A_Lyon_1619_2020_EPIISL671410_2020-02-27,0.5813165672427044,2020-02-27,2020.2088260649741
